full_name,commit_hash,target_percentage,pipeline_exists,yaml_files,lines_of_code,comments,steps,conditionals,jobs,global_env_vars,job_specific_env_vars,secrets,jobs_excluded,jobs_allowed_to_fail,unit_test_count,integration_test_count,any_test_count,build,analyze,deploy,release
bttv-android/bttv,e54b81f6a9cdf32bb772a7bbe0f62a0d19288fd2,80,True,"ci.yml, docker.yml",146,10,2,3,1,0,0,5,0,0,0,0,0,1,0,0,0
bttv-android/bttv,76d26c8f4f0de3b67c972ae074a941da950d22f3,90,True,"ci.yml, docker.yml",146,10,2,3,1,0,0,5,0,0,0,0,0,1,0,0,0
bttv-android/bttv,4750b47fd4e68cf7139c801318385d7b7abe6be0,100,True,"ci.yml, docker.yml",117,7,2,3,1,0,0,5,0,0,0,0,0,1,0,0,0
jiayaoO3O/18-comic-finder,a16e6c6017262100d39ed3793eff199ab1e289bd,0,False,,,,,,,,,,,,,,,,,,
jiayaoO3O/18-comic-finder,9d12ee40d171c3abfca98de725a3ee8a4453e0b7,10,True,maven.yml,33,6,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
jiayaoO3O/18-comic-finder,3a3a578a80359ba41a8086fb2db80ae70ada8bba,20,True,maven.yml,35,6,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
jiayaoO3O/18-comic-finder,5d759c73eb1c1ed757982953ea3c164b70b5d3b2,30,True,maven.yml,33,6,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
jiayaoO3O/18-comic-finder,0a5395375ef16077e3d8d91e391c0eacd5991f00,40,True,action.yml,38,6,5,0,1,0,0,0,0,0,1,0,1,1,0,0,0
jiayaoO3O/18-comic-finder,e06477ed769ca065fd506aac1ad8e2ebbe57c6ab,50,True,action.yml,38,6,5,0,1,0,0,0,0,0,1,0,1,1,0,0,0
jiayaoO3O/18-comic-finder,163ecebfe52487c2485f5dca318adc8b996edcbb,60,True,action.yml,38,6,5,0,1,0,0,0,0,0,1,0,1,1,0,0,0
jiayaoO3O/18-comic-finder,f8740e648f2105a115d5e0bc4240e1ddef26dc60,70,True,action.yml,38,6,5,0,1,0,0,0,0,0,1,0,1,1,0,0,0
jiayaoO3O/18-comic-finder,d7695f0457c009fb2e48ce3fdca184eb24611239,80,True,action.yml,38,6,5,0,1,0,0,0,0,0,1,0,1,1,0,0,0
jiayaoO3O/18-comic-finder,1a15c085e993f1c23530662c783fa74eaa27dedc,90,True,action.yml,38,6,5,0,1,0,0,0,0,0,1,0,1,1,0,0,0
jiayaoO3O/18-comic-finder,775ab7992d2735092acabdf1e9af35ed412a1334,100,True,action.yml,38,6,5,0,1,0,0,0,0,0,1,0,1,1,0,0,0
GrimAnticheat/Grim,18ea965165b012be389984ab5cea55014e458226,0,False,,,,,,,,,,,,,,,,,,
GrimAnticheat/Grim,27337b6fb811d01ac862f8c124c9cbae0b4722f0,10,True,"codeql-analysis.yml, maven-publish.yml",91,32,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0
GrimAnticheat/Grim,576a21e1beafb8c097f3a7600d72ef370abe1a39,20,True,codeql-analysis.yml,61,30,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
GrimAnticheat/Grim,4d6ec373bfc0da2e87efe0a42a33302423a3980a,30,True,codeql-analysis.yml,61,30,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
GrimAnticheat/Grim,48449eede626dac5847e61469c5511911cd5e982,40,True,codeql-analysis.yml,61,30,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
GrimAnticheat/Grim,3457d3d995790cf5e2cc13fbc27d848a77a84ced,50,True,codeql-analysis.yml,61,30,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
GrimAnticheat/Grim,9ef5328683e98f8df429a9cc376b41b1640f471a,60,True,codeql-analysis.yml,61,30,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
GrimAnticheat/Grim,ff9c965d80bfea09cd3f3e65f05b13e437f50562,70,True,codeql-analysis.yml,61,30,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
GrimAnticheat/Grim,08465ef964c20798039a220972b1c62210ccf72a,80,True,"codeql-analysis.yml, gradle-publish.yml",93,38,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
GrimAnticheat/Grim,3b3085b60330c725ed06a2cbf80653c525569a77,90,True,"codeql-analysis.yml, gradle-publish.yml",93,38,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
GrimAnticheat/Grim,6954c8aa49676116817ed5f55da095243c8568a0,100,True,"codeql-analysis.yml, gradle-publish.yml",93,38,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
bit4woo/Fiora,fa96eb1eb7113e4cf9b6967e64a2a8faf8859630,0,False,,,,,,,,,,,,,,,,,,
bit4woo/Fiora,1a863cc422a0c9885464a88d1169e420a19fdd34,10,False,,,,,,,,,,,,,,,,,,
bit4woo/Fiora,8c45a318edfd108caca59014d7c426929e6527b1,20,False,,,,,,,,,,,,,,,,,,
bit4woo/Fiora,0daba46739933eccc0402426f9cfd0605eef366e,30,False,,,,,,,,,,,,,,,,,,
bit4woo/Fiora,8b4a5457ba3ad89eaaca30f383cf26ee24bf150f,40,False,,,,,,,,,,,,,,,,,,
bit4woo/Fiora,6bbdd0945455923ff3a1fcf7f9611b5c1718da6a,50,False,,,,,,,,,,,,,,,,,,
bit4woo/Fiora,eda92d8634e23ac3ee67ddb56a316cbeb4a12a67,60,False,,,,,,,,,,,,,,,,,,
bit4woo/Fiora,c0e63a9ba57180f01dc83b3096669806b2120f15,70,True,main.yml,26,6,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
bit4woo/Fiora,714a59525cf35003aeba8d3f882ce39aea1f60b1,80,True,main.yml,26,6,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
bit4woo/Fiora,058a718c2dc154883d3f13b5bb0d11aae1828d90,90,True,main.yml,26,6,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
bit4woo/Fiora,058a718c2dc154883d3f13b5bb0d11aae1828d90,100,True,Loaded from cache,26,6,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
Aliucord/Aliucord,7b7f3a3587af47821fa0c5a193e4c7afa1dbc834,0,True,build.yml,50,0,8,0,1,0,0,3,0,0,0,0,0,1,0,0,1
Aliucord/Aliucord,891ac2a6531ef863f8c14823b48c2b8c20c2325a,10,True,build.yml,50,0,8,0,1,0,0,3,0,0,0,0,0,1,0,0,1
Aliucord/Aliucord,f631d1850c07838ad37928a5dd47057de5350119,20,True,"build-installer.yml, build.yml",93,0,7,0,1,0,0,3,0,0,0,0,0,1,0,0,0
Aliucord/Aliucord,b72722e21acd92ced8c1c36e2dbbc44c1272acf1,30,True,"build-installer.yml, build.yml, test.yml",128,1,5,0,1,0,0,3,0,0,0,0,0,1,0,0,0
Aliucord/Aliucord,a72b8110b17d7ca11da10adb4468340480f96db6,40,True,"build-installer.yml, build.yml, generate-javadoc.yml, upload-pr-artifact.yml",168,5,6,0,1,0,0,4,0,0,0,0,0,1,0,0,0
Aliucord/Aliucord,0a82b19fb7987fdf0c118f14df76bcda09ec370c,50,True,"build-aliucord.yml, build-injector.yml, build-installer.yml, generate-dokka.yml, upload-pr-artifact.yml",210,8,5,0,1,0,0,4,0,0,0,0,0,2,0,0,0
Aliucord/Aliucord,213d2a5618d0c9ee636067eb9f3638eb8451bbf4,60,True,"build-aliucord.yml, build-injector.yml, build-installer.yml, generate-dokka.yml, upload-pr-artifact.yml",210,8,5,0,1,0,0,4,0,0,0,0,0,2,0,0,0
Aliucord/Aliucord,838562570868221ac35e1effb30b13f5a8a7fce2,70,True,"build-aliucord.yml, build-injector.yml, build-installer.yml, generate-dokka.yml, start-jitpack.yml, upload-pr-artifact.yml",217,8,5,0,1,0,0,4,0,0,0,0,0,2,0,0,0
Aliucord/Aliucord,a68b5627e4d6350a558b05947b643e71efbb3492,80,True,"build-aliucord.yml, build-injector.yml, build-installer.yml, generate-dokka.yml, publish-aliucord.yml, upload-pr-artifact.yml",245,9,5,0,1,0,0,9,0,0,0,0,0,2,0,0,0
Aliucord/Aliucord,54e1e59da83ce3f4a1d734e6fcba256042b04e77,90,True,"build-aliucord.yml, build-injector.yml, build-installer.yml, generate-dokka.yml, publish-aliucord.yml, upload-pr-artifact.yml",245,9,5,0,1,0,0,9,0,0,0,0,0,2,0,0,0
Aliucord/Aliucord,ae8a1aceb752b4d776200b26f1bb241481c3d320,100,True,"build-aliucord.yml, build-injector.yml, build-installer.yml, generate-dokka.yml, publish-aliucord.yml, upload-pr-artifact.yml",245,9,5,0,1,0,0,9,0,0,0,0,0,2,0,0,0
LSPosed/LSPatch,aa5de4e166a87f88a7c76911b0d302b12a6d891e,0,False,,,,,,,,,,,,,,,,,,
LSPosed/LSPatch,4cf450707ad1e7d2906839dc7273b0df0fd3071f,10,True,main.yml,39,0,7,0,1,0,0,0,0,0,0,0,0,1,0,1,1
LSPosed/LSPatch,0ef781a6934fc4c23d31f079c70a344b80745ce4,20,True,main.yml,39,0,7,0,1,0,0,0,0,0,0,0,0,1,0,1,1
LSPosed/LSPatch,dc0c63e85732ed0533c50877234b8969751e55cf,30,True,main.yml,37,0,6,0,1,0,0,0,0,0,0,0,0,1,0,1,1
LSPosed/LSPatch,9ae8dbb7edfd87628537d85c7d12c667e8a65450,40,True,main.yml,37,0,6,0,1,0,0,0,0,0,0,0,0,1,0,1,1
LSPosed/LSPatch,774afca73982c5b0b390325effeab5bafed9398c,50,True,"crowdin.yml, main.yml",70,0,6,0,1,0,0,2,0,0,0,0,0,1,0,1,1
LSPosed/LSPatch,0ef34fa63349149f17a491e350e0616a4e7a3f89,60,True,"crowdin.yml, main.yml",144,0,13,3,1,0,0,10,1,0,1,0,1,1,0,1,2
LSPosed/LSPatch,0d1f9374573571c010302bab902f2c93010ffedc,70,True,"crowdin.yml, main.yml",144,0,13,3,1,0,0,10,1,0,1,0,1,1,0,1,2
LSPosed/LSPatch,c41be02511fd4db6b4d5f47c7f616352bfd128a7,80,True,"crowdin.yml, main.yml",148,0,13,3,1,0,0,12,1,0,1,0,1,1,0,1,2
LSPosed/LSPatch,7cf217838107f0841751b3a376ca908337bc32f3,90,True,"crowdin.yml, main.yml",148,0,13,3,1,0,0,12,1,0,1,0,1,1,0,1,2
LSPosed/LSPatch,3acc9086b188b4d80e02ae41cae30cbb4f94ba12,100,True,"crowdin.yml, main.yml",148,0,13,3,1,0,0,12,1,0,1,0,1,1,0,1,2
CoocooFroggy/FutureRestore-GUI,0e2868d1491de9fd3ad6be2a0c9e71ff576ecdb0,0,False,,,,,,,,,,,,,,,,,,
CoocooFroggy/FutureRestore-GUI,2fb0a68d25cd79c56ae95cd788497e965cce1b74,10,True,"gradle.yml, gradlepr.yml",38,4,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
CoocooFroggy/FutureRestore-GUI,b0f18330b5482a03f80526383e89c993cc9fad78,20,True,"build-pack-release.yml, compile-java-11.yml, gradle.yml",318,32,4,1,1,0,0,5,0,0,1,0,1,1,0,0,0
CoocooFroggy/FutureRestore-GUI,3bf5e656fe35c916dacf444c0f19e168cdfddf67,30,True,"build-pack-release.yml, compile-java-11.yml, gradle.yml",338,27,4,1,1,0,0,6,0,0,1,0,1,1,0,0,0
CoocooFroggy/FutureRestore-GUI,cf9715c9f43734d67b19dabcbea51295577c795e,40,True,"build-pack-release.yml, compile-java-11.yml, gradle.yml",339,33,4,1,1,0,0,6,0,0,1,0,1,1,0,0,0
CoocooFroggy/FutureRestore-GUI,9e7584aa51e89c24e9059fade4e8477d5f5f4885,50,True,"build-pack-manual.yml, build-pack-release.yml, build.yml, compile-java-11.yml",494,56,5,1,1,0,0,6,0,0,1,0,1,1,0,0,0
CoocooFroggy/FutureRestore-GUI,addea8af166f7232f018074eca9b1b1de0a6e2f3,60,True,"build-pack-manual.yml, build-pack-release.yml, compile-java-11.yml, gradle.yml",510,64,4,1,1,0,0,6,0,0,1,0,1,1,0,0,0
CoocooFroggy/FutureRestore-GUI,5ed78ba5f7c9943ec66b81273b58aeecc7367872,70,True,"build-pack-manual.yml, build-pack-release.yml, build.yml, compile-java-11.yml",494,56,5,1,1,0,0,6,0,0,1,0,1,1,0,0,0
CoocooFroggy/FutureRestore-GUI,4fd955a742985a133eff7fdf8ad46d88b230f095,80,True,"build-pack-manual.yml, build-pack-release.yml, compile-java-11.yml, gradle.yml",510,64,4,1,1,0,0,6,0,0,1,0,1,1,0,0,0
CoocooFroggy/FutureRestore-GUI,5b23cd5310f08a65b34a5b01c87ae25bb1ed9e4e,90,True,"build-pack-manual.yml, build-pack-release.yml, build.yml, compile-java-11.yml",510,64,5,1,1,0,0,6,0,0,1,0,1,1,0,0,0
CoocooFroggy/FutureRestore-GUI,37e7e3985fe51844abd2603f5eb60222f4821c6e,100,True,"build-pack-manual.yml, build-pack-release.yml, build.yml, compile-java-11.yml",514,64,5,1,1,0,0,6,0,0,1,0,1,1,0,0,0
apk-editor/APK-Explorer-Editor,a5529b53847ed1e52d8612e5bac76d7cdbefdd4c,0,False,,,,,,,,,,,,,,,,,,
apk-editor/APK-Explorer-Editor,fcbf9230a5d59c75ceb1495ca4963ad03c0a9eef,10,False,,,,,,,,,,,,,,,,,,
apk-editor/APK-Explorer-Editor,49242e56f586a60c8bd1eba38c8cf3e37f764d84,20,False,,,,,,,,,,,,,,,,,,
apk-editor/APK-Explorer-Editor,aed4bf9d10ce131058bca4c3c04c26830bb30421,30,False,,,,,,,,,,,,,,,,,,
apk-editor/APK-Explorer-Editor,7797f0c08a129e3559d06fd666e22ee26ab360f9,40,False,,,,,,,,,,,,,,,,,,
apk-editor/APK-Explorer-Editor,c2418b9267e22589dc9cc8125e67f909ff291172,50,False,,,,,,,,,,,,,,,,,,
apk-editor/APK-Explorer-Editor,7b6dda7c57283074b2038489ce03e3c7f2bfed46,60,False,,,,,,,,,,,,,,,,,,
apk-editor/APK-Explorer-Editor,2542bd8ee8933c9c138c419b58c486d1011523dd,70,False,,,,,,,,,,,,,,,,,,
apk-editor/APK-Explorer-Editor,2542bd8ee8933c9c138c419b58c486d1011523dd,80,False,,,,,,,,,,,,,,,,,,
apk-editor/APK-Explorer-Editor,9fc8f8679749197cbc20540a2ede5350e16f2347,90,False,,,,,,,,,,,,,,,,,,
apk-editor/APK-Explorer-Editor,9fc8f8679749197cbc20540a2ede5350e16f2347,100,False,,,,,,,,,,,,,,,,,,
Sketchware-Pro/Sketchware-Pro,630679e3b01a7d4e88ec03addc0e2faf7e57528b,0,False,,,,,,,,,,,,,,,,,,
Sketchware-Pro/Sketchware-Pro,8e91e4b1dc124828c364a05ab88b51650b929c52,10,False,,,,,,,,,,,,,,,,,,
Sketchware-Pro/Sketchware-Pro,bedeab60c3bbfa74891a9ac740dbcd83e2ff22cd,20,True,"DeleteWorkflowRuns.yml, android.yml",89,3,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Sketchware-Pro/Sketchware-Pro,14dedaad6cfdb422b487740ab62112b969ee900a,30,False,,,,,,,,,,,,,,,,,,
Sketchware-Pro/Sketchware-Pro,47809bde6c60012056894f4a8087a2f7e37911dd,40,False,,,,,,,,,,,,,,,,,,
Sketchware-Pro/Sketchware-Pro,d26306356523406184173b1d2b847c34a80a38a4,50,True,"DeleteWorkflowRuns.yml, android.yml",93,3,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Sketchware-Pro/Sketchware-Pro,d3c24ddca6c5693fb1046300200f3bf1e8b2e502,60,True,"DeleteWorkflowRuns.yml, android.yml",99,3,8,0,2,0,0,2,0,0,0,0,0,2,0,0,0
Sketchware-Pro/Sketchware-Pro,7b6f97b063a6412a17de65a5b752454e8b8a2243,70,True,"DeleteWorkflowRuns.yml, android.yml",99,3,8,0,2,0,0,2,0,0,0,0,0,2,0,0,0
Sketchware-Pro/Sketchware-Pro,8a716aaae45a918b1446b894b106daa01f6335c6,80,True,"DeleteWorkflowRuns.yml, android.yml",113,3,10,2,2,0,0,4,0,0,0,0,0,2,0,0,0
Sketchware-Pro/Sketchware-Pro,326cf3e87db83f0cadc623baac909a54c250dc7d,90,True,"DeleteWorkflowRuns.yml, android.yml",113,3,10,2,2,0,0,4,0,0,0,0,0,2,0,0,0
Sketchware-Pro/Sketchware-Pro,2d4ff70f44cba0952e5f5472a547392813d70d80,100,True,"DeleteWorkflowRuns.yml, android.yml",113,3,10,2,2,0,0,4,0,0,0,0,0,2,0,0,0
awslabs/aws-saas-boost,e70a9955e20823946ee338a9ebe43f8736540bcb,0,False,,,,,,,,,,,,,,,,,,
awslabs/aws-saas-boost,0c36e14456868a875c8113320ea8556acb6191ad,10,False,,,,,,,,,,,,,,,,,,
awslabs/aws-saas-boost,51f855a5a82a1eeb1075d48b6705475616b4849a,20,False,,,,,,,,,,,,,,,,,,
awslabs/aws-saas-boost,d9ee4240434d36c2fa26833233edeee55d133b8b,30,True,pr-validation.yml,59,15,9,0,2,0,0,0,0,0,1,0,1,2,2,0,0
awslabs/aws-saas-boost,9d5872ad19b60d6743ac6f10db6394e70afe0943,40,True,pr-validation.yml,59,15,9,0,2,0,0,0,0,0,1,0,1,2,2,0,0
awslabs/aws-saas-boost,a6d1d39cf191a88d892c38bc8c90ec22c23172f5,50,True,pr-validation.yml,59,15,9,0,2,0,0,0,0,0,1,0,1,2,2,0,0
awslabs/aws-saas-boost,f6473b4b668a3aa3cb5a53c8f4e0a026745669e5,60,True,pr-validation.yml,59,15,9,0,2,0,0,0,0,0,1,0,1,2,2,0,0
awslabs/aws-saas-boost,4a823c195fb3a1b4f9a5e97930a9cad1566eeb38,70,True,pr-validation.yml,59,15,9,0,2,0,0,0,0,0,1,0,1,2,2,0,0
awslabs/aws-saas-boost,16aa427d5c0e9ea4c606f58fd9c14980dc2435e1,80,True,pr-validation.yml,59,15,9,0,2,0,0,0,0,0,1,0,1,2,2,0,0
awslabs/aws-saas-boost,5ab937bd3a869b38b74e851c4626f933c2da12da,90,True,pr-validation.yml,59,15,9,0,2,0,0,0,0,0,1,0,1,2,2,0,0
awslabs/aws-saas-boost,f80e9b3c882cbf15597c72bdb30d5e35a12cb3ef,100,True,pr-validation.yml,59,15,9,0,2,0,0,0,0,0,1,0,1,2,2,0,0
ag2s20150909/TTS,d68176d9a3f8ad12e6476aca820b334066581baf,0,False,,,,,,,,,,,,,,,,,,
ag2s20150909/TTS,5c70c1d806b309a0ecc73854811c7e53af8353b7,10,False,,,,,,,,,,,,,,,,,,
ag2s20150909/TTS,093e3bdf350e335df1bc03cd79a82cb0abc3c74b,20,False,,,,,,,,,,,,,,,,,,
ag2s20150909/TTS,093e3bdf350e335df1bc03cd79a82cb0abc3c74b,30,False,,,,,,,,,,,,,,,,,,
ag2s20150909/TTS,d593cbfbdb0627ab0af5e8b351ae56fea96f1b9c,40,False,,,,,,,,,,,,,,,,,,
ag2s20150909/TTS,d593cbfbdb0627ab0af5e8b351ae56fea96f1b9c,50,False,,,,,,,,,,,,,,,,,,
ag2s20150909/TTS,4fb94630841bbe66c2d9bd764d1a5344d56854d6,60,True,codecov.yml,22,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
ag2s20150909/TTS,14e0b993ccbf33f701962b820f40f93283ffee7e,70,False,,,,,,,,,,,,,,,,,,
ag2s20150909/TTS,14e0b993ccbf33f701962b820f40f93283ffee7e,80,False,,,,,,,,,,,,,,,,,,
ag2s20150909/TTS,14e0b993ccbf33f701962b820f40f93283ffee7e,90,False,,,,,,,,,,,,,,,,,,
ag2s20150909/TTS,14e0b993ccbf33f701962b820f40f93283ffee7e,100,False,,,,,,,,,,,,,,,,,,
opengoofy/hippo4j,2ccf9aa7de3dc9e9256690efe5579b6dbc759960,0,False,,,,,,,,,,,,,,,,,,
opengoofy/hippo4j,7a630ba072aaf759911ffe6ae55eba722573bc05,10,False,,,,,,,,,,,,,,,,,,
opengoofy/hippo4j,a037be282d2c093e7f39fedf2a025ee8568f2570,20,False,,,,,,,,,,,,,,,,,,
opengoofy/hippo4j,f1e2100aee34b8d45f98f394d48e5d476c49ff99,30,False,,,,,,,,,,,,,,,,,,
opengoofy/hippo4j,8a1aee4824acc92263a5b0425e6220bbc447cf79,40,False,,,,,,,,,,,,,,,,,,
opengoofy/hippo4j,7425dbbe90252a00cb02c4dc6d728761126c231e,50,False,,,,,,,,,,,,,,,,,,
opengoofy/hippo4j,f1d3ed9d60907a55b55cc7e38f003a7456d3cd58,60,True,ci.yml,62,18,2,0,1,0,0,0,0,0,1,0,1,2,0,0,0
opengoofy/hippo4j,21f5a12edc9d875aa75441b26c124999d01e7877,70,True,"ci.yml, reademe-contributors.yml",120,36,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0
opengoofy/hippo4j,0f5cb2c7fbb106a155915c3399ffef7a191984a2,80,True,"ci.yml, reademe-contributors.yml",120,36,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0
opengoofy/hippo4j,d63e1ac81a0ed350a480c8c9f2fa4eafc4b21fa0,90,True,"ci.yml, reademe-contributors.yml",120,36,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0
opengoofy/hippo4j,8c8205b55283658e61593c3d437661fc7d34f036,100,True,"ci.yml, reademe-contributors.yml",120,36,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0
opendatadiscovery/odd-platform,937beb4cefe9b0984d6b57279535878ec33d2bc0,0,False,,,,,,,,,,,,,,,,,,
opendatadiscovery/odd-platform,0b5e4879f1c76fdb5de350f2388447ed8f9b9c45,10,True,"build.yaml, release-build.yaml, release-drafter.yaml",150,4,1,1,1,0,0,4,0,0,1,0,1,0,0,0,0
opendatadiscovery/odd-platform,d64e4364955ac9f3d69cd1dfd24d0d3dbf9180cb,20,True,"build.yaml, codestyle.yaml, release-build.yaml, release-drafter.yaml",216,4,0,1,0,0,0,11,0,0,1,0,1,0,0,0,0
opendatadiscovery/odd-platform,30e3f4eb23940d37c4fba60d679fa42282a8783d,30,True,"build.yaml, codestyle.yaml, release-build.yaml, release-drafter.yaml",214,4,1,1,1,0,0,8,0,0,1,0,1,0,0,0,0
opendatadiscovery/odd-platform,8e58aaaae76ace822fe3ef393999d5ca384d91ff,40,True,"build.yaml, codestyle.yaml, release-build.yaml, release-drafter.yaml",216,4,1,1,1,0,0,8,0,0,1,0,1,0,0,0,0
opendatadiscovery/odd-platform,3c99c8dbb42662700487f297a8d09a9f683a7d45,50,True,"main.yaml, release-build.yaml, release-drafter.yaml, run-tests.yaml, sonar-backend.yaml, sonar-frontend.yaml",338,6,0,2,0,0,0,12,0,0,1,0,1,0,0,0,0
opendatadiscovery/odd-platform,06012d86e7e6bd2399a759e51c52fa1bab1a7bea,60,True,"main-build.yaml, release-build.yaml, release-drafter.yaml, run-pr-tests.yaml, sonar-backend.yaml, sonar-frontend.yaml",326,6,0,2,0,0,0,12,0,0,1,0,1,0,0,0,0
opendatadiscovery/odd-platform,84683c91ce4f2a1079bf5a10e7733b7ff0cd19d5,70,True,"main-build.yaml, release-build.yaml, release-drafter.yaml, run-playwright-tests.yml, run-pr-tests.yaml, sonar-backend.yaml, sonar-frontend.yaml",354,6,0,2,0,0,0,13,0,0,1,1,1,0,0,0,0
opendatadiscovery/odd-platform,2c5c77e23616ccd7b6609ebe15a78e55939c576c,80,True,"main-build.yaml, release-build.yaml, release-drafter.yaml, run-playwright-tests.yml, run-pr-tests.yaml, sonar-backend.yaml, sonar-frontend.yaml",381,6,0,2,0,0,0,13,0,0,1,1,1,0,0,0,0
opendatadiscovery/odd-platform,dfc8de70667b522c9a1862c2bfae0027d87bacca,90,True,"main-build.yaml, release-build.yaml, release-drafter.yaml, run-playwright-tests.yml, run-pr-tests.yaml, sonar-backend.yaml, sonar-frontend.yaml",402,6,0,2,0,0,0,13,0,0,1,1,1,0,0,0,0
opendatadiscovery/odd-platform,f66bb1ebff29ef19414efb9ef9326d3fda262190,100,True,"main-build.yaml, release-build.yaml, release-drafter.yaml, run-playwright-tests.yml, run-pr-tests.yaml, sonar-backend.yaml, sonar-frontend.yaml",442,4,0,6,0,0,0,17,0,0,1,1,1,0,0,0,0
AndroidIDEOfficial/AndroidIDE,e5cdf40c2a4e2c2d97d6bb14e76559325a10b067,0,False,,,,,,,,,,,,,,,,,,
AndroidIDEOfficial/AndroidIDE,aeb669e49558b75e3b715fe4d637f3d79dd711c5,10,True,android.yml,35,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0
AndroidIDEOfficial/AndroidIDE,84d773e4fca5614a0f6439ff5142e3bfac4ff19d,20,True,android_workflow.yml,36,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0
AndroidIDEOfficial/AndroidIDE,19d69ec8bff8f9bdae88ad6458b79b68eee5340e,30,True,"android_workflow.yml, delete_workflows.yml",70,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
AndroidIDEOfficial/AndroidIDE,c87538fc5aebc36fb01782dbc085799364f2cdcd,40,True,"android_workflow.yml, delete_workflows.yml",76,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
AndroidIDEOfficial/AndroidIDE,1843054d3d9f8b4c1ea5d1009a07df7fbd41e4bc,50,True,"android_workflow.yml, build.yml, delete_workflows.yml",210,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
AndroidIDEOfficial/AndroidIDE,f67eab8dd79785fe9dd64609aaae42bbe1a69abd,60,True,"build.yml, crowdin_contributors.yml, delete_workflows.yml",258,0,1,10,1,0,0,27,0,0,0,0,0,0,0,0,0
AndroidIDEOfficial/AndroidIDE,a9a24242af34ed0cab06d7479c42b05ee410b821,70,True,"build.yml, crowdin_contributors.yml, delete_workflows.yml",295,0,1,11,1,0,0,37,0,0,0,0,0,0,0,0,0
AndroidIDEOfficial/AndroidIDE,461bded41561f3e0eb77b29ccd7f06842189fa34,80,True,"build.yml, crowdin_contributors.yml, delete_workflows.yml",331,0,1,14,1,0,0,52,0,0,0,0,0,0,0,0,0
AndroidIDEOfficial/AndroidIDE,eb613d58a6e55c38dd3138936ba917290fef9422,90,True,"build.yml, crowdin_contributors.yml, delete_workflows.yml",287,4,1,7,1,17,0,15,0,0,0,0,0,0,0,0,0
AndroidIDEOfficial/AndroidIDE,ae1bd6f42164e7affcee3a314560dea68454e372,100,True,"build.yml, crowdin_contributors.yml, delete_workflows.yml",375,4,1,9,1,1,0,15,0,0,0,0,0,0,0,0,0
microsoft/gctoolkit,20182053a49d99ca6d1cf26e8b422ee75c82a23a,0,False,,,,,,,,,,,,,,,,,,
microsoft/gctoolkit,2f379de71d12789db6824cfc16231fcb5a9a2b5d,10,True,"maven.yml, publish.yml",96,7,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1
microsoft/gctoolkit,d96119e691cf095d29d138eea92c7d0e7385e13c,20,True,"maven.yml, publish.yml",107,41,5,1,1,0,0,5,0,0,0,0,0,0,0,1,1
microsoft/gctoolkit,d1fc567b31f791c0bec2ba2f96620ab88e8fbc84,30,True,"maven.yml, publish.yml",66,0,5,0,1,0,0,5,0,0,0,0,0,0,0,1,1
microsoft/gctoolkit,3e6fd5d3cb60be399d08620a5a148cb8ad8c1029,40,True,"maven.yml, publish.yml",69,0,5,0,1,0,0,5,0,0,0,0,0,0,0,1,1
microsoft/gctoolkit,f9e44e90465574546a30ea5eb262c40367575529,50,True,"early_access.yml, maven.yml, publish.yml",107,0,7,1,1,0,0,7,0,0,0,0,0,0,0,1,1
microsoft/gctoolkit,e0eabd2f2ea8dd6611e6609c3008083e9961b3c1,60,True,"codeql-analysis.yml, early_access.yml, maven.yml, publish.yml",167,29,7,1,1,0,0,7,0,0,0,0,0,0,0,1,1
